"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        1722,      -6.058156788,      -0.676427299,      -1.084179532,       1.379540634
          0,           0,        1723,      -6.060715876,     -0.6789868046,      -1.086739317,       1.379542623
          0,           0,        1724,      -6.063274967,     -0.6815463095,      -1.089299102,       1.379544601
          0,           0,        1725,       -6.06583406,     -0.6841058138,      -1.091858887,       1.379546568
          0,           0,        1726,      -6.068393155,     -0.6866653177,      -1.094418672,       1.379548522
          0,           0,        1727,      -6.070952254,     -0.6892248214,      -1.096978456,       1.379550465
          0,           0,        1728,      -6.073511356,      -0.691784325,      -1.099538241,       1.379552397
          0,           0,        1729,      -6.076070462,     -0.6943438287,      -1.102098026,       1.379554318
          0,           0,        1730,      -6.078629572,     -0.6969033325,      -1.104657811,       1.379556227
          0,           0,        1731,      -6.081188686,     -0.6994628365,      -1.107217597,       1.379558125
          0,           0,        1732,      -6.083747805,      -0.702022341,      -1.109777383,       1.379560011
          0,           0,        1733,      -6.086306928,     -0.7045818459,       -1.11233717,       1.379561887
          0,           0,        1734,      -6.088866055,     -0.7071413514,      -1.114896958,       1.379563751
          0,           0,        1735,      -6.091425187,     -0.7097008576,      -1.117456746,       1.379565605
          0,           0,        1736,      -6.093984323,     -0.7122603646,      -1.120016535,       1.379567448
          0,           0,        1737,      -6.096543464,     -0.7148198725,      -1.122576324,       1.379569279
          0,           0,        1738,      -6.099102609,     -0.7173793815,      -1.125136115,       1.379571101
          0,           0,        1739,       -6.10166176,     -0.7199388915,      -1.127695907,       1.379572911
          0,           0,        1740,      -6.104220916,     -0.7224984029,        -1.1302557,       1.379574711
          0,           0,        1741,      -6.106780076,     -0.7250579155,      -1.132815494,         1.3795765
          0,           0,        1742,      -6.109339242,     -0.7276174295,      -1.135375289,       1.379578278
          0,           0,        1743,      -6.111898413,      -0.730176945,      -1.137935086,       1.379580046
          0,           0,        1744,      -6.114457589,      -0.732736462,      -1.140494885,       1.379581804
          0,           0,        1745,       -6.11701677,     -0.7352959806,      -1.143054685,       1.379583551
          0,           0,        1746,      -6.119575955,     -0.7378555007,      -1.145614486,       1.379585289
          0,           0,        1747,      -6.122135146,     -0.7404150227,      -1.148174289,       1.379587015
          0,           0,        1748,      -6.124694341,     -0.7429745464,      -1.150734094,       1.379588732
          0,           0,        1749,      -6.127253541,     -0.7455340719,      -1.153293901,       1.379590439
          0,           0,        1750,      -6.129812746,     -0.7480935994,       -1.15585371,       1.379592135
          0,           0,        1751,      -6.132371956,     -0.7506531288,       -1.15841352,       1.379593822
          0,           0,        1752,      -6.134931171,     -0.7532126603,      -1.160973333,       1.379595499
          0,           0,        1753,       -6.13749039,     -0.7557721939,      -1.163533148,       1.379597165
          0,           0,        1754,      -6.140049614,     -0.7583317296,      -1.166092965,       1.379598822
          0,           0,        1755,      -6.142608843,     -0.7608912676,      -1.168652784,        1.37960047
          0,           0,        1756,      -6.145168076,     -0.7634508077,      -1.171212606,       1.379602107
          0,           0,        1757,      -6.147727314,     -0.7660103501,      -1.173772429,       1.379603735
          0,           0,        1758,      -6.150286557,     -0.7685698949,      -1.176332256,       1.379605353
          0,           0,        1759,      -6.152845804,     -0.7711294421,      -1.178892084,       1.379606962
          0,           0,        1760,      -6.155405056,     -0.7736889918,      -1.181451916,       1.379608562
          0,           0,        1761,      -6.157964313,     -0.7762485439,      -1.184011749,       1.379610152
          0,           0,        1762,      -6.160523574,     -0.7788080987,      -1.186571586,       1.379611732
          0,           0,        1763,       -6.16308284,     -0.7813676561,      -1.189131425,       1.379613303
          0,           0,        1764,       -6.16564211,     -0.7839272161,      -1.191691267,       1.379614865
          0,           0,        1765,      -6.168201386,      -0.786486779,      -1.194251111,       1.379616418
          0,           0,        1766,      -6.170760666,     -0.7890463446,      -1.196810958,       1.379617962
          0,           0,        1767,      -6.173319952,     -0.7916059131,      -1.199370809,       1.379619497
          0,           0,        1768,      -6.175879242,     -0.7941654846,      -1.201930662,       1.379621022
          0,           0,        1769,      -6.178438537,     -0.7967250591,      -1.204490518,       1.379622539
          0,           0,        1770,      -6.180997838,     -0.7992846366,      -1.207050377,       1.379624047
          0,           0,        1771,      -6.183557143,     -0.8018442172,      -1.209610239,       1.379625546
          0,           0,        1772,      -6.186116454,     -0.8044038009,      -1.212170104,       1.379627036
          0,           0,        1773,       -6.18867577,      -0.806963388,      -1.214729972,       1.379628517
          0,           0,        1774,      -6.191235092,     -0.8095229784,      -1.217289843,       1.379629989
          0,           0,        1775,      -6.193794419,     -0.8120825722,      -1.219849717,       1.379631453
          0,           0,        1776,      -6.196353752,     -0.8146421694,      -1.222409595,       1.379632909
          0,           0,        1777,       -6.19891309,     -0.8172017702,      -1.224969476,       1.379634355
          0,           0,        1778,      -6.201472435,     -0.8197613745,       -1.22752936,       1.379635793
          0,           0,        1779,      -6.204031785,     -0.8223209825,      -1.230089247,       1.379637223
          0,           0,        1780,      -6.206591141,     -0.8248805943,      -1.232649138,       1.379638645
          0,           0,        1781,      -6.209150504,     -0.8274402098,      -1.235209032,       1.379640058
          0,           0,        1782,      -6.211709872,     -0.8299998291,       -1.23776893,       1.379641462
          0,           0,        1783,      -6.214269247,     -0.8325594523,      -1.240328831,       1.379642859
          0,           0,        1784,      -6.216828628,     -0.8351190795,      -1.242888735,       1.379644247
          0,           0,        1785,      -6.219388016,     -0.8376787108,      -1.245448643,       1.379645627
          0,           0,        1786,       -6.22194741,     -0.8402383461,      -1.248008555,       1.379646999
          0,           0,        1787,       -6.22450681,     -0.8427979856,      -1.250568469,       1.379648363
          0,           0,        1788,      -6.227066217,     -0.8453576294,      -1.253128388,       1.379649718
          0,           0,        1789,      -6.229625631,     -0.8479172773,       -1.25568831,       1.379651066
          0,           0,        1790,      -6.232185052,     -0.8504769296,      -1.258248236,       1.379652406
          0,           0,        1791,      -6.234744479,     -0.8530365863,      -1.260808165,       1.379653738
          0,           0,        1792,      -6.237303914,     -0.8555962473,      -1.263368098,       1.379655062
          0,           0,        1793,      -6.239863355,     -0.8581559129,      -1.265928035,       1.379656379
          0,           0,        1794,      -6.242422803,     -0.8607155829,      -1.268487975,       1.379657687
          0,           0,        1795,      -6.244982258,     -0.8632752575,      -1.271047919,       1.379658988
          0,           0,        1796,       -6.24754172,     -0.8658349368,      -1.273607867,       1.379660282
          0,           0,        1797,      -6.250101189,     -0.8683946206,      -1.276167819,       1.379661567
          0,           0,        1798,      -6.252660665,     -0.8709543092,      -1.278727774,       1.379662846
          0,           0,        1799,      -6.255220148,     -0.8735140024,      -1.281287733,       1.379664116
          0,           0,        1800,      -6.257779637,     -0.8760737004,      -1.283847697,       1.379665379
          0,           0,        1801,      -6.260339134,     -0.8786334032,      -1.286407663,       1.379666635
          0,           0,        1802,      -6.262898639,     -0.8811931109,      -1.288967634,       1.379667883
          0,           0,        1803,       -6.26545815,     -0.8837528233,      -1.291527609,       1.379669124
          0,           0,        1804,      -6.268017668,     -0.8863125407,      -1.294087587,       1.379670358
          0,           0,        1805,      -6.270577193,     -0.8888722629,       -1.29664757,       1.379671584
          0,           0,        1806,      -6.273136725,     -0.8914319901,      -1.299207556,       1.379672804
          0,           0,        1807,      -6.275696264,     -0.8939917222,      -1.301767547,       1.379674016
          0,           0,        1808,       -6.27825581,     -0.8965514593,      -1.304327541,       1.379675221
          0,           0,        1809,      -6.280815363,     -0.8991112014,      -1.306887539,       1.379676418
          0,           0,        1810,      -6.283374922,     -0.9016709485,      -1.309447541,       1.379677609
          0,           0,        1811,      -6.285934489,     -0.9042307007,      -1.312007547,       1.379678793
          0,           0,        1812,      -6.288494063,     -0.9067904578,      -1.314567558,        1.37967997
          0,           0,        1813,      -6.291053643,     -0.9093502201,      -1.317127572,        1.37968114
          0,           0,        1814,      -6.293613231,     -0.9119099875,       -1.31968759,       1.379682303
          0,           0,        1815,      -6.296172825,     -0.9144697599,      -1.322247612,       1.379683459
          0,           0,        1816,      -6.298732426,     -0.9170295375,      -1.324807638,       1.379684608
          0,           0,        1817,      -6.301292034,     -0.9195893202,      -1.327367668,       1.379685751
          0,           0,        1818,      -6.303851648,      -0.922149108,      -1.329927703,       1.379686887
          0,           0,        1819,       -6.30641127,      -0.924708901,      -1.332487741,       1.379688016
          0,           0,        1820,      -6.308970898,     -0.9272686992,      -1.335047783,       1.379689139
          0,           0,        1821,      -6.311530533,     -0.9298285025,      -1.337607829,       1.379690255
          0,           0,        1822,      -6.314090174,      -0.932388311,       -1.34016788,       1.379691364
          0,           0,        1823,      -6.316649822,     -0.9349481247,      -1.342727934,       1.379692467
          0,           0,        1824,      -6.319209477,     -0.9375079436,      -1.345287993,       1.379693563
          0,           0,        1825,      -6.321769139,     -0.9400677677,      -1.347848055,       1.379694653
          0,           0,        1826,      -6.324328808,     -0.9426275971,      -1.350408122,       1.379695737
          0,           0,        1827,      -6.326888483,     -0.9451874316,      -1.352968192,       1.379696814
          0,           0,        1828,      -6.329448164,     -0.9477472714,      -1.355528267,       1.379697885
          0,           0,        1829,      -6.332007853,     -0.9503071165,      -1.358088346,       1.379698949
          0,           0,        1830,      -6.334567548,     -0.9528669668,      -1.360648429,       1.379700007
          0,           0,        1831,       -6.33712725,     -0.9554268224,      -1.363208515,        1.37970106
          0,           0,        1832,      -6.339686958,     -0.9579866832,      -1.365768606,       1.379702105
          0,           0,        1833,      -6.342246673,     -0.9605465493,      -1.368328701,       1.379703145
          0,           0,        1834,      -6.344806395,     -0.9631064206,        -1.3708888,       1.379704179
          0,           0,        1835,      -6.347366123,     -0.9656662973,      -1.373448903,       1.379705206
          0,           0,        1836,      -6.349925858,     -0.9682261793,       -1.37600901,       1.379706228
          0,           0,        1837,        -6.3524856,     -0.9707860665,      -1.378569121,       1.379707243
          0,           0,        1838,      -6.355045348,     -0.9733459591,      -1.381129236,       1.379708253
          0,           0,        1839,      -6.357605103,     -0.9759058568,      -1.383689355,       1.379709256
          0,           0,        1840,      -6.360164865,       -0.97846576,      -1.386249479,       1.379710254
          0,           0,        1841,      -6.362724633,     -0.9810256684,      -1.388809606,       1.379711246
          0,           0,        1842,      -6.365284408,     -0.9835855821,      -1.391369737,       1.379712231
          0,           0,        1843,       -6.36784419,     -0.9861455011,      -1.393929872,       1.379713212
          0,           0,        1844,      -6.370403978,     -0.9887054255,      -1.396490011,       1.379714186
          0,           0,        1845,      -6.372963773,     -0.9912653551,      -1.399050154,       1.379715155
          0,           0,        1846,      -6.375523574,     -0.9938252899,      -1.401610301,       1.379716118
          0,           0,        1847,      -6.378083382,     -0.9963852302,      -1.404170452,       1.379717075
          0,           0,        1848,      -6.380643196,     -0.9989451757,      -1.406730607,       1.379718027
          0,           0,        1849,      -6.383203018,      -1.001505127,      -1.409290766,       1.379718973
          0,           0,        1850,      -6.385762845,      -1.004065083,      -1.411850929,       1.379719913
          0,           0,        1851,      -6.388322679,      -1.006625044,      -1.414411095,       1.379720848
          0,           0,        1852,       -6.39088252,      -1.009185011,      -1.416971266,       1.379721778
          0,           0,        1853,      -6.393442367,      -1.011744982,      -1.419531441,       1.379722702
          0,           0,        1854,      -6.396002221,       -1.01430496,      -1.422091619,        1.37972362
          0,           0,        1855,      -6.398562081,      -1.016864942,      -1.424651801,       1.379724533
          0,           0,        1856,      -6.401121948,       -1.01942493,      -1.427211988,       1.379725441
          0,           0,        1857,       -6.40368182,      -1.021984922,      -1.429772178,       1.379726344
          0,           0,        1858,        -6.4062417,       -1.02454492,      -1.432332371,       1.379727241
          0,           0,        1859,      -6.408801585,      -1.027104924,      -1.434892569,       1.379728133
          0,           0,        1860,      -6.411361477,      -1.029664932,      -1.437452771,       1.379729019
          0,           0,        1861,      -6.413921376,      -1.032224946,      -1.440012976,       1.379729901
          0,           0,        1862,       -6.41648128,      -1.034784965,      -1.442573185,       1.379730777
          0,           0,        1863,      -6.419041191,      -1.037344989,      -1.445133398,       1.379731648
          0,           0,        1864,      -6.421601108,      -1.039905018,      -1.447693615,       1.379732514
          0,           0,        1865,      -6.424161031,      -1.042465052,      -1.450253835,       1.379733375
          0,           0,        1866,      -6.426720961,      -1.045025091,       -1.45281406,        1.37973423
          0,           0,        1867,      -6.429280896,      -1.047585136,      -1.455374288,       1.379735081
          0,           0,        1868,      -6.431840837,      -1.050145185,      -1.457934519,       1.379735927
          0,           0,        1869,      -6.434400785,      -1.052705239,      -1.460494755,       1.379736768
          0,           0,        1870,      -6.436960738,      -1.055265299,      -1.463054994,       1.379737604
          0,           0,        1871,      -6.439520698,      -1.057825363,      -1.465615236,       1.379738435
          0,           0,        1872,      -6.442080663,      -1.060385433,      -1.468175483,       1.379739261
          0,           0,        1873,      -6.444640634,      -1.062945508,      -1.470735733,       1.379740082
          0,           0,        1874,      -6.447200611,      -1.065505587,      -1.473295986,       1.379740898
          0,           0,        1875,      -6.449760594,      -1.068065671,      -1.475856243,        1.37974171
          0,           0,        1876,      -6.452320583,      -1.070625761,      -1.478416504,       1.379742516
          0,           0,        1877,      -6.454880577,      -1.073185855,      -1.480976768,       1.379743318
          0,           0,        1878,      -6.457440577,      -1.075745954,      -1.483537036,       1.379744116
          0,           0,        1879,      -6.460000583,      -1.078306058,      -1.486097307,       1.379744908
          0,           0,        1880,      -6.462560594,      -1.080866166,      -1.488657582,       1.379745696
          0,           0,        1881,      -6.465120611,       -1.08342628,      -1.491217861,        1.37974648
          0,           0,        1882,      -6.467680633,      -1.085986398,      -1.493778142,       1.379747258
          0,           0,        1883,      -6.470240661,      -1.088546521,      -1.496338428,       1.379748033
          0,           0,        1884,      -6.472800694,      -1.091106649,      -1.498898716,       1.379748802
          0,           0,        1885,      -6.475360733,      -1.093666781,      -1.501459008,       1.379749567
          0,           0,        1886,      -6.477920778,      -1.096226918,      -1.504019304,       1.379750328
          0,           0,        1887,      -6.480480827,       -1.09878706,      -1.506579603,       1.379751084
          0,           0,        1888,      -6.483040882,      -1.101347206,      -1.509139905,       1.379751836
          0,           0,        1889,      -6.485600942,      -1.103907357,       -1.51170021,       1.379752583
          0,           0,        1890,      -6.488161008,      -1.106467513,      -1.514260519,       1.379753326
          0,           0,        1891,      -6.490721079,      -1.109027673,      -1.516820831,       1.379754064
          0,           0,        1892,      -6.493281155,      -1.111587837,      -1.519381147,       1.379754798
          0,           0,        1893,      -6.495841236,      -1.114148006,      -1.521941465,       1.379755528
          0,           0,        1894,      -6.498401322,       -1.11670818,      -1.524501787,       1.379756253
          0,           0,        1895,      -6.500961414,      -1.119268358,      -1.527062112,       1.379756975
          0,           0,        1896,       -6.50352151,       -1.12182854,       -1.52962244,       1.379757692
          0,           0,        1897,      -6.506081612,      -1.124388727,      -1.532182772,       1.379758405
          0,           0,        1898,      -6.508641718,      -1.126948919,      -1.534743106,       1.379759113
          0,           0,        1899,       -6.51120183,      -1.129509114,      -1.537303444,       1.379759818
          0,           0,        1900,      -6.513761946,      -1.132069314,      -1.539863785,       1.379760518
          0,           0,        1901,      -6.516322067,      -1.134629518,      -1.542424128,       1.379761214
          0,           0,        1902,      -6.518882194,      -1.137189727,      -1.544984475,       1.379761906
          0,           0,        1903,      -6.521442325,      -1.139749939,      -1.547544825,       1.379762594
          0,           0,        1904,      -6.524002461,      -1.142310156,      -1.550105178,       1.379763278
          0,           0,        1905,      -6.526562601,      -1.144870377,      -1.552665534,       1.379763958
          0,           0,        1906,      -6.529122747,      -1.147430603,      -1.555225893,       1.379764634
          0,           0,        1907,      -6.531682897,      -1.149990832,      -1.557786255,       1.379765306
          0,           0,        1908,      -6.534243051,      -1.152551065,      -1.560346619,       1.379765974
          0,           0,        1909,      -6.536803211,      -1.155111303,      -1.562906987,       1.379766638
          0,           0,        1910,      -6.539363374,      -1.157671545,      -1.565467358,       1.379767298
          0,           0,        1911,      -6.541923543,       -1.16023179,      -1.568027731,       1.379767954
          0,           0,        1912,      -6.544483716,       -1.16279204,      -1.570588107,       1.379768607
          0,           0,        1913,      -6.547043893,      -1.165352293,      -1.573148486,       1.379769255
          0,           0,        1914,      -6.549604075,      -1.167912551,      -1.575708868,         1.3797699
          0,           0,        1915,      -6.552164261,      -1.170472812,      -1.578269253,       1.379770541
          0,           0,        1916,      -6.554724452,      -1.173033077,       -1.58082964,       1.379771178
          0,           0,        1917,      -6.557284647,      -1.175593346,       -1.58339003,       1.379771812
          0,           0,        1918,      -6.559844847,      -1.178153619,      -1.585950423,       1.379772442
          0,           0,        1919,       -6.56240505,      -1.180713896,      -1.588510818,       1.379773068
          0,           0,        1920,      -6.564965258,      -1.183274176,      -1.591071216,        1.37977369
          0,           0,        1921,       -6.56752547,       -1.18583446,      -1.593631617,       1.379774309
          0,           0,        1922,      -6.570085686,      -1.188394748,      -1.596192021,       1.379774924
          0,           0,        1923,      -6.572645906,       -1.19095504,      -1.598752427,       1.379775535
          0,           0,        1924,      -6.575206131,      -1.193515335,      -1.601312835,       1.379776143
          0,           0,        1925,      -6.577766359,      -1.196075633,      -1.603873246,       1.379776747
          0,           0,        1926,      -6.580326591,      -1.198635936,       -1.60643366,       1.379777348
          0,           0,        1927,      -6.582886828,      -1.201196241,      -1.608994076,       1.379777945
          0,           0,        1928,      -6.585447068,      -1.203756551,      -1.611554495,       1.379778539
          0,           0,        1929,      -6.588007312,      -1.206316864,      -1.614114916,       1.379779129
          0,           0,        1930,       -6.59056756,       -1.20887718,      -1.616675339,       1.379779716
          0,           0,        1931,      -6.593127812,        -1.2114375,      -1.619235765,       1.379780299
          0,           0,        1932,      -6.595688067,      -1.213997823,      -1.621796194,       1.379780879
          0,           0,        1933,      -6.598248327,      -1.216558149,      -1.624356624,       1.379781455
          0,           0,        1934,       -6.60080859,      -1.219118479,      -1.626917057,       1.379782028
          0,           0,        1935,      -6.603368856,      -1.221678812,      -1.629477493,       1.379782598
          0,           0,        1936,      -6.605929127,      -1.224239148,       -1.63203793,       1.379783164
          0,           0,        1937,      -6.608489401,      -1.226799488,       -1.63459837,       1.379783727
          0,           0,        1938,      -6.611049678,      -1.229359831,      -1.637158813,       1.379784287
          0,           0,        1939,      -6.613609959,      -1.231920177,      -1.639719257,       1.379784843
          0,           0,        1940,      -6.616170243,      -1.234480526,      -1.642279704,       1.379785397
          0,           0,        1941,      -6.618730532,      -1.237040878,      -1.644840153,       1.379785946
          0,           0,        1942,      -6.621290823,      -1.239601233,      -1.647400604,       1.379786493
          0,           0,        1943,      -6.623851118,      -1.242161591,      -1.649961057,       1.379787036
          0,           0,        1944,      -6.626411416,      -1.244721953,      -1.652521512,       1.379787577
          0,           0,        1945,      -6.628971717,      -1.247282317,       -1.65508197,       1.379788114
          0,           0,        1946,      -6.631532022,      -1.249842685,      -1.657642429,       1.379788648
          0,           0,        1947,       -6.63409233,      -1.252403055,      -1.660202891,       1.379789178
          0,           0,        1948,      -6.636652641,      -1.254963428,      -1.662763354,       1.379789706
          0,           0,        1949,      -6.639212955,      -1.257523804,       -1.66532382,        1.37979023
          0,           0,        1950,      -6.641773273,      -1.260084183,      -1.667884288,       1.379790752
          0,           0,        1951,      -6.644333593,      -1.262644565,      -1.670444757,        1.37979127
          0,           0,        1952,      -6.646893917,      -1.265204949,      -1.673005229,       1.379791786
          0,           0,        1953,      -6.649454244,      -1.267765337,      -1.675565703,       1.379792298
          0,           0,        1954,      -6.652014573,      -1.270325727,      -1.678126178,       1.379792807
          0,           0,        1955,      -6.654574906,       -1.27288612,      -1.680686655,       1.379793313
          0,           0,        1956,      -6.657135242,      -1.275446515,      -1.683247135,       1.379793817
          0,           0,        1957,       -6.65969558,      -1.278006913,      -1.685807616,       1.379794317
          0,           0,        1958,      -6.662255922,      -1.280567314,      -1.688368099,       1.379794814
          0,           0,        1959,      -6.664816266,      -1.283127717,      -1.690928583,       1.379795309
          0,           0,        1960,      -6.667376613,      -1.285688123,       -1.69348907,       1.379795801
          0,           0,        1961,      -6.669936963,      -1.288248531,      -1.696049558,       1.379796289
          0,           0,        1962,      -6.672497316,      -1.290808942,      -1.698610048,       1.379796775
          0,           0,        1963,      -6.675057671,      -1.293369356,       -1.70117054,       1.379797258
          0,           0,        1964,      -6.677618029,      -1.295929772,      -1.703731033,       1.379797738
          0,           0,        1965,       -6.68017839,       -1.29849019,      -1.706291529,       1.379798215
          0,           0,        1966,      -6.682738754,      -1.301050611,      -1.708852026,        1.37979869
          0,           0,        1967,       -6.68529912,      -1.303611034,      -1.711412524,       1.379799162
          0,           0,        1968,      -6.687859489,      -1.306171459,      -1.713973024,        1.37979963
          0,           0,        1969,       -6.69041986,      -1.308731887,      -1.716533526,       1.379800097
          0,           0,        1970,      -6.692980234,      -1.311292317,      -1.719094029,        1.37980056
          0,           0,        1971,       -6.69554061,      -1.313852749,      -1.721654534,       1.379801021
          0,           0,        1972,      -6.698100988,      -1.316413184,      -1.724215041,       1.379801479
          0,           0,        1973,      -6.700661369,       -1.31897362,      -1.726775549,       1.379801934
          0,           0,        1974,      -6.703221753,      -1.321534059,      -1.729336058,       1.379802387
          0,           0,        1975,      -6.705782139,        -1.3240945,      -1.731896569,       1.379802837
          0,           0,        1976,      -6.708342527,      -1.326654944,      -1.734457082,       1.379803284
          0,           0,        1977,      -6.710902918,      -1.329215389,      -1.737017596,       1.379803729
          0,           0,        1978,      -6.713463311,      -1.331775836,      -1.739578111,       1.379804171
          0,           0,        1979,      -6.716023706,      -1.334336286,      -1.742138628,        1.37980461
          0,           0,        1980,      -6.718584103,      -1.336896737,      -1.744699146,       1.379805047
          0,           0,        1981,      -6.721144503,      -1.339457191,      -1.747259666,       1.379805481
          0,           0,        1982,      -6.723704905,      -1.342017646,      -1.749820187,       1.379805913
          0,           0,        1983,      -6.726265309,      -1.344578104,       -1.75238071,       1.379806342
          0,           0,        1984,      -6.728825715,      -1.347138563,      -1.754941234,       1.379806769
          0,           0,        1985,      -6.731386123,      -1.349699025,      -1.757501759,       1.379807193
          0,           0,        1986,      -6.733946533,      -1.352259488,      -1.760062285,       1.379807615
          0,           0,        1987,      -6.736506946,      -1.354819953,      -1.762622813,       1.379808034
          0,           0,        1988,       -6.73906736,       -1.35738042,      -1.765183342,       1.379808451
          0,           0,        1989,      -6.741627777,      -1.359940889,      -1.767743872,       1.379808865
          0,           0,        1990,      -6.744188195,      -1.362501359,      -1.770304403,       1.379809277
          0,           0,        1991,      -6.746748615,      -1.365061832,      -1.772864936,       1.379809686
          0,           0,        1992,      -6.749309038,      -1.367622306,       -1.77542547,       1.379810093
          0,           0,        1993,      -6.751869462,      -1.370182781,      -1.777986005,       1.379810498
          0,           0,        1994,      -6.754429888,      -1.372743259,      -1.780546541,         1.3798109
          0,           0,        1995,      -6.756990316,      -1.375303738,      -1.783107079,         1.3798113
          0,           0,        1996,      -6.759550746,      -1.377864219,      -1.785667618,       1.379811698
          0,           0,        1997,      -6.762111177,      -1.380424702,      -1.788228157,       1.379812093
          0,           0,        1998,      -6.764671611,      -1.382985186,      -1.790788698,       1.379812486
          0,           0,        1999,      -6.767232046,      -1.385545671,       -1.79334924,       1.379812876
          0,           0,        2000,      -6.769792483,      -1.388106159,      -1.795909783,       1.379813265
          0,           0,        2001,      -6.772352921,      -1.390666648,      -1.798470327,       1.379813651
          0,           0,        2002,      -6.774913362,      -1.393227138,      -1.801030872,       1.379814034
          0,           0,        2003,      -6.777473804,       -1.39578763,      -1.803591418,       1.379814416
          0,           0,        2004,      -6.780034248,      -1.398348123,      -1.806151966,       1.379814795
          0,           0,        2005,      -6.782594693,      -1.400908618,      -1.808712514,       1.379815172
          0,           0,        2006,       -6.78515514,      -1.403469114,      -1.811273063,       1.379815547
          0,           0,        2007,      -6.787715589,      -1.406029612,      -1.813833614,       1.379815919
          0,           0,        2008,      -6.790276039,      -1.408590111,      -1.816394165,        1.37981629
          0,           0,        2009,       -6.79283649,      -1.411150612,      -1.818954717,       1.379816658
          0,           0,        2010,      -6.795396944,      -1.413711114,       -1.82151527,       1.379817024
          0,           0,        2011,      -6.797957399,      -1.416271617,      -1.824075824,       1.379817388
          0,           0,        2012,      -6.800517855,      -1.418832122,      -1.826636379,       1.379817749
          0,           0,        2013,      -6.803078313,      -1.421392628,      -1.829196935,       1.379818109
          0,           0,        2014,      -6.805638772,      -1.423953135,      -1.831757492,       1.379818467
          0,           0,        2015,      -6.808199232,      -1.426513644,       -1.83431805,       1.379818822
          0,           0,        2016,      -6.810759695,      -1.429074153,      -1.836878608,       1.379819175
          0,           0,        2017,      -6.813320158,      -1.431634664,      -1.839439168,       1.379819527
          0,           0,        2018,      -6.815880623,      -1.434195177,      -1.841999728,       1.379819876
          0,           0,        2019,      -6.818441089,       -1.43675569,      -1.844560289,       1.379820223
          0,           0,        2020,      -6.821001557,      -1.439316205,      -1.847120851,       1.379820568
          0,           0,        2021,      -6.823562026,      -1.441876721,      -1.849681414,       1.379820911
          0,           0,        2022,      -6.826122496,      -1.444437238,      -1.852241977,       1.379821252
          0,           0,        2023,      -6.828682968,      -1.446997756,      -1.854802542,       1.379821591
          0,           0,        2024,      -6.831243441,      -1.449558275,      -1.857363107,       1.379821928
          0,           0,        2025,      -6.833803915,      -1.452118796,      -1.859923673,       1.379822263
          0,           0,        2026,       -6.83636439,      -1.454679317,      -1.862484239,       1.379822596
          0,           0,        2027,      -6.838924867,       -1.45723984,      -1.865044807,       1.379822927
          0,           0,        2028,      -6.841485345,      -1.459800364,      -1.867605375,       1.379823256
          0,           0,        2029,      -6.844045824,      -1.462360889,      -1.870165944,       1.379823584
          0,           0,        2030,      -6.846606305,      -1.464921415,      -1.872726514,       1.379823909
          0,           0,        2031,      -6.849166786,      -1.467481941,      -1.875287084,       1.379824232
          0,           0,        2032,      -6.851727269,      -1.470042469,      -1.877847655,       1.379824554
          0,           0,        2033,      -6.854287753,      -1.472602998,      -1.880408227,       1.379824873
          0,           0,        2034,      -6.856848238,      -1.475163528,      -1.882968799,       1.379825191
          0,           0,        2035,      -6.859408724,      -1.477724059,      -1.885529372,       1.379825507
          0,           0,        2036,      -6.861969211,      -1.480284591,      -1.888089946,       1.379825821
          0,           0,        2037,      -6.864529699,      -1.482845123,       -1.89065052,       1.379826133
          0,           0,        2038,      -6.867090189,      -1.485405657,      -1.893211095,       1.379826443
          0,           0,        2039,      -6.869650679,      -1.487966192,      -1.895771671,       1.379826752
          0,           0,        2040,      -6.872211171,      -1.490526727,      -1.898332247,       1.379827059
          0,           0,        2041,      -6.874771664,      -1.493087263,      -1.900892824,       1.379827364
          0,           0,        2042,      -6.877332157,      -1.495647801,      -1.903453402,       1.379827667
          0,           0,        2043,      -6.879892652,      -1.498208339,       -1.90601398,       1.379827968
          0,           0,        2044,      -6.882453147,      -1.500768878,      -1.908574559,       1.379828267
          0,           0,        2045,      -6.885013644,      -1.503329418,      -1.911135138,       1.379828565
          0,           0,        2046,      -6.887574142,      -1.505889958,      -1.913695718,       1.379828861
          0,           0,        2047,      -6.890134641,        -1.5084505,      -1.916256298,       1.379829156
          0,           0,        2048,       -6.89269514,      -1.511011042,       -1.91881688,       1.379829448
          0,           0,        2049,      -6.895255641,      -1.513571585,      -1.921377461,       1.379829739
          0,           0,        2050,      -6.897816142,      -1.516132129,      -1.923938043,       1.379830028
          0,           0,        2051,      -6.900376644,      -1.518692674,      -1.926498626,       1.379830315
          0,           0,        2052,      -6.902937148,      -1.521253219,      -1.929059209,       1.379830601
          0,           0,        2053,      -6.905497652,      -1.523813765,      -1.931619793,       1.379830885
          0,           0,        2054,      -6.908058158,      -1.526374313,      -1.934180377,       1.379831168
          0,           0,        2055,      -6.910618664,       -1.52893486,      -1.936740962,       1.379831448
          0,           0,        2056,      -6.913179171,      -1.531495408,      -1.939301547,       1.379831727
          0,           0,        2057,      -6.915739679,      -1.534055958,      -1.941862133,       1.379832005
